      IKPOINT        IBAND        SPIN_X        SPIN_Y        SPIN_Z        
    175.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999996474508362
    176.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999998974164228
    177.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999996474575443
    178.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999997711935924
    179.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000005933837814
    180.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000003046847801
    181.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999999785177663
    182.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001865639980
    183.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000003324022138
    184.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000002121159521
    185.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999997441736569
    186.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001207402058
    187.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999999669032393
    188.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000003256044692
    189.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000000066982735
    190.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999996841548853
    191.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001200141255
    192.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000005407272754
    193.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001860870991
    194.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999999573238552
    195.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999996772697113
    196.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001244288426
    197.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999998953465218
    198.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000000929329458
    199.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000006478171510
    200.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999996569531392
